IdOperacion,Sucursal,Rubro,Moneda,IMP_Capital,Saldo_Capital,Rubro_GastoJudicial,Saldo_GastoJudicial,Regional
1009903-01578652-00,216,0,0,0.00,0.00,8650410300000,6.92,200
1009930-01215558-00,213,0,0,20580.00,0.00,8650110510700,188.03,200
1010023-01262274-00,258,0,0,27500.00,0.00,8650110510800,14946.71,250
1010066-02783134-01,713,0,0,0.00,0.00,8650410300000,75.60,700
1010066-02783134-01,713,0,0,17368.85,0.00,8650110510300,0.00,700
1010165-01204768-00,258,0,0,10500.00,0.00,8650110510300,718.06,250
1010190-00877111-00,713,0,0,40000.00,0.00,8650110510800,31159.40,700
1010190-00877111-00,713,8650110510800,0,0.00,31159.40,8650410200000,542.00,700
1010195-01626201-00,102,0,0,10000.00,0.00,8650110510300,5223.65,100
1010215-02444745-00,213,0,0,0.00,0.00,8650410300000,17.60,200
1010215-02444745-00,213,0,0,20580.00,0.00,8650110510700,8972.38,200
101022-00086356-00,713,0,101,5000.00,0.00,8650120530800,2112.96,700
101022-00086356-00,713,8650120530800,0,0.00,2112.96,8650410200000,1801.77,700
1010325-03186790-01,310,0,0,10779.70,0.00,8650110510300,9253.24,300
1010344-01205074-00,713,0,0,7000.00,0.00,8650110510700,2589.44,700
1010366-00081398-00,310,0,101,5000.00,0.00,8650120550800,1561.72,300
1010453-02047436-00,258,0,0,0.00,0.00,8650410300000,3.99,250
1010453-02047436-00,258,0,0,21000.00,0.00,8650110510800,2122.97,250
1010675-02086154-00,258,0,0,0.00,0.00,8650410300000,9.04,250
1010675-02086154-00,258,0,0,36000.00,0.00,8650110510800,4608.58,250
1010722-01966662-00,310,0,0,0.00,0.00,8650410300000,77.40,300
1010722-01966662-00,310,0,0,61740.00,0.00,8650110510100,39491.15,300
1010722-01966662-00,310,8650110510100,0,0.00,39491.15,8650410200000,1245.60,300
1010722-02242598-00,310,0,0,0.00,0.00,8650410300000,64.32,300
1010722-02242598-00,310,0,0,70100.00,0.00,8650110510800,30644.01,300
1010744-01219174-00,310,0,0,7000.00,0.00,8650110511000,7000.00,300
1010765-01593577-00,501,0,0,0.00,0.00,8650410300000,0.32,500
1010817-01331400-00,258,0,0,34000.00,0.00,8650110510800,1232.12,250
1010866-01599803-01,713,0,0,0.00,0.00,8650410300000,17.04,700
1010866-01599803-01,713,0,0,35329.20,0.00,8650110510800,11600.79,700
101091-00028233-01,213,0,0,1093.70,0.00,8650110550800,1093.70,200
1010981-01206306-00,213,0,0,56000.00,0.00,8650110510800,51296.16,200
1010981-01206306-00,213,8650110510800,0,0.00,51296.16,8650410200000,988.20,200
1010985-00131531-00,310,0,0,6000.00,0.00,8650110550800,6000.00,300
1011018-01473140-00,213,0,0,31000.00,0.00,8650110510800,14932.15,200
1011021-01343356-01,903,0,0,19850.75,0.00,8650110510800,18893.23,900
1011025-02151070-00,213,0,0,0.00,0.00,8650410300000,1.84,200
1011025-02151070-00,213,0,0,7000.00,0.00,8650110510300,933.80,200
1011093-01688117-00,310,0,0,16500.00,0.00,8650110510800,5618.87,300
1011122-01641061-00,213,0,0,4500.00,0.00,8650110510800,588.19,200
1011230-02319892-00,713,0,0,0.00,0.00,8650410300000,27.56,700
1011230-02319892-00,713,0,0,20580.00,0.00,8650110510300,14063.14,700
1011278-01531600-00,213,0,0,28000.00,0.00,8650110510700,2872.77,200
1011335-01207099-00,258,0,0,10000.00,0.00,8650110510800,177.36,250
1011341-01985889-01,258,0,0,41015.30,0.00,8650110510800,19444.10,250
1011341-01985889-99,258,0,0,5689.27,0.00,8650110510899,5689.27,250
1011413-02685810-00,310,0,0,61740.00,0.00,8650110510300,21219.63,300
1011413-02685810-99,310,0,0,14421.73,0.00,8650110510399,14421.73,300
1011574-01208474-00,258,0,0,4000.00,0.00,8650110510700,513.19,250
1011603-01207680-00,258,0,0,4000.00,0.00,8650110510700,371.87,250
1011606-01690762-00,258,0,0,24100.00,0.00,8650110510700,17483.86,250
1011653-02825561-00,310,0,0,27440.00,0.00,8650110510300,13910.23,300
1011653-02825561-99,310,0,0,5569.19,0.00,8650110510399,5569.19,300
1011663-01207852-00,258,0,0,35000.00,0.00,8650110510800,1311.33,250
1011682-01444038-00,213,0,0,14000.00,0.00,8650110510800,7149.29,200
1011682-01634494-00,213,0,0,0.00,0.00,8650410300000,46.52,200
1011682-01634494-00,213,0,0,36000.00,0.00,8650110510800,29819.65,200
1011682-01634494-00,213,8650110510800,0,0.00,29819.65,8650410200000,1768.10,200
1011689-03342334-00,213,0,0,30000.00,0.00,8650110510800,24606.82,200
1011689-03413028-00,213,0,0,21000.00,0.00,8650110510800,20982.38,200
1011730-03220879-00,310,8650110510899,0,0.00,4904.47,8650410200000,1067.40,300
1011730-03220879-01,310,0,0,33829.68,0.00,8650110510800,28545.51,300
1011730-03220879-99,310,0,0,4904.47,0.00,8650110510899,4904.47,300
1011751-01210748-00,903,0,0,22000.00,0.00,8650110510800,9758.01,900
101178-00048887-00,258,0,0,7500.00,0.00,8650110550800,2390.06,250
1011804-02883711-01,258,0,0,9734.87,0.00,8650110510800,5064.28,250
1011826-01208221-00,310,0,0,39000.00,0.00,8650110510300,37707.76,300
1011826-01208221-00,310,8650110510300,0,0.00,37707.76,8650410200000,338.70,300
1011841-02626665-00,258,0,0,48020.00,0.00,8650110510800,18933.43,250
1011841-02626665-00,272,0,0,0.00,0.00,8650410300000,37.12,250
1011883-01208479-00,310,0,0,13720.00,0.00,8650110510700,7835.13,300
1011912-02814493-00,213,0,0,17200.00,0.00,8650110510800,7185.53,200
1011912-02814493-00,217,0,0,0.00,0.00,8650410300000,29.47,200
1011922-00333583-00,310,0,0,5000.00,0.00,8650110550400,370.99,300
1011965-01214141-00,713,0,0,30000.00,0.00,8650110510800,6460.46,700
1011977-01834741-00,310,0,0,17000.00,0.00,8650110510800,8345.91,300
101198-00046274-00,258,0,101,6000.00,0.00,8650120550800,3514.69,250
101198-00046274-00,258,8650120550800,0,0.00,3514.69,8650410200000,763.60,250
1012031-01506510-00,213,0,0,28000.00,0.00,8650110510700,20705.61,200
1012031-01506510-00,213,8650110510700,0,0.00,20705.61,8650410200000,1111.90,200
1012180-01410257-00,213,0,0,42000.00,0.00,8650110510800,30885.01,200
1012180-01410257-00,213,8650110510800,0,0.00,30885.01,8650410200000,1234.00,200
1012182-01463849-00,213,0,0,9990.00,0.00,8650110510400,2521.81,200
1012200-01579232-00,902,0,0,0.00,0.00,8650410300000,13.92,900
1012200-01579232-00,903,0,0,50000.00,0.00,8650110510300,8927.45,900
1012216-02120107-00,713,0,0,0.00,0.00,8650410300000,4.55,700
1012216-02120107-00,713,0,0,21000.00,0.00,8650110510300,2799.80,700
1012231-01266458-00,258,0,0,48020.00,0.00,8650110510100,3426.56,250
1012277-01210378-00,213,0,0,6000.00,0.00,8650110510400,2868.76,200
1012359-01209552-00,258,0,0,35000.00,0.00,8650110510800,10498.80,250
101243-00070157-00,310,0,0,12000.00,0.00,8650110550800,1124.02,300
101243-00148426-00,310,0,0,47600.00,0.00,8650110530800,2245.39,300
1012480-01551168-00,903,0,0,8000.00,0.00,8650110510300,3052.36,900
101254-00982928-00,310,0,0,13720.00,0.00,8650110510800,710.48,300
1012606-01210774-00,713,0,0,8000.00,0.00,8650110510300,1582.58,700
1012660-02648836-00,713,0,0,0.00,0.00,8650410300000,1.32,700
1012747-01211761-00,504,0,0,35000.00,0.00,8650110510800,3446.32,500
1012784-01210250-00,213,0,0,35000.00,0.00,8650110510800,11452.95,200
1012875-01210528-00,713,0,0,40000.00,0.00,8650110510800,16951.52,700
1012879-01210842-01,902,0,0,0.00,0.00,8650410300000,21.39,900
1012879-01210842-01,903,0,0,0.00,0.00,8650410300000,16.05,900
1012879-01210842-01,903,0,0,34207.81,0.00,8650110510800,19111.74,900
101290-00056493-00,258,0,101,2000.00,0.00,8650120530800,832.16,250
101297-00050112-00,258,0,101,4500.00,0.00,8650120530100,3558.60,250
101297-00050112-00,258,8650120530100,0,0.00,3558.60,8650410200000,3276.99,250
1013022-01739200-00,258,0,0,9000.00,0.00,8650110510300,610.08,250
1013022-01739200-00,270,0,0,0.00,0.00,8650410300000,0.96,250
1013065-02755189-00,213,0,0,27000.00,0.00,8650110510800,2105.51,200
1013065-02755189-99,213,0,0,8909.77,0.00,8650110510899,8909.77,200
1013075-01651465-00,713,0,0,14000.00,0.00,8650110510700,3218.23,700
1013143-01210905-00,258,0,0,56000.00,0.00,8650110510300,18902.06,250
1013156-02424954-00,258,0,0,0.00,0.00,8650410300000,39.08,250
1013168-02198390-00,213,8650110510700,0,0.00,47767.56,8650410200000,1970.50,200
1013168-02198390-01,213,0,0,66958.89,0.00,8650110510700,47767.56,200
1013168-02198390-99,213,0,0,5883.53,0.00,8650110510799,5883.53,200
1013233-01213489-00,713,0,0,4000.00,0.00,8650110510800,1693.88,700
1013243-01356745-00,213,0,0,61740.00,0.00,8650110510800,1737.60,200
1013318-03242363-00,258,0,0,68600.00,0.00,8650110510300,21479.84,250
1013318-03242363-00,258,8650110510300,0,0.00,21479.84,8650410200000,230.00,250
1013318-03242363-99,258,0,0,9180.74,0.00,8650110510399,9180.74,250
1013323-01936111-00,903,0,0,0.00,0.00,8650410300000,12.76,900
1013323-01936111-00,903,0,0,25000.00,0.00,8650110510800,8179.25,900
1013333-02280532-01,903,0,0,19352.59,0.00,8650110510800,3185.20,900
1013333-02280532-99,903,0,0,6720.06,0.00,8650110510899,6720.06,900
1013365-02540165-00,310,0,0,0.00,0.00,8650410300000,81.08,300
1013365-02540165-00,310,0,0,48020.00,0.00,8650110510100,0.00,300
101339-00055638-00,258,0,101,2050.00,0.00,8650120530800,199.13,250
1013444-01211596-00,713,0,0,14000.00,0.00,8650110510800,4135.73,700
1013446-00081754-00,713,0,101,4000.00,0.00,8650120550800,2888.18,700
101354-00020092-00,213,0,0,6200.00,0.00,8650110530800,5956.62,200
1013641-01211907-00,213,0,0,42000.00,0.00,8650110510800,35216.37,200
1013641-01211907-00,213,8650110510800,0,0.00,35216.37,8650410200000,968.50,200
1013700-02319905-00,310,0,0,0.00,0.00,8650410300000,132.96,300
1013700-02319905-00,310,0,0,100000.00,0.00,8650110510100,22566.14,300
1013812-01363038-00,606,0,0,10000.00,0.00,8650110510700,1288.04,600
1013902-02619254-01,713,0,0,30851.83,0.00,8650110510800,12486.71,700
1013902-02619254-99,713,0,0,14911.35,0.00,8650110510899,14911.35,700
1013969-01213170-00,213,0,0,35000.00,0.00,8650110510700,13404.13,200
1014019-01212772-00,713,0,0,41160.00,0.00,8650110510800,26582.50,700
1014019-01212772-00,713,8650110510800,0,0.00,26582.50,8650410200000,937.00,700
1014034-01238619-00,102,0,0,56000.00,0.00,8650110510800,29773.18,100
1014034-01238619-00,102,8650110510800,0,0.00,29773.18,8650410200000,473.90,100
1014077-01216045-00,606,0,0,56000.00,0.00,8650110510300,4540.66,600
1014117-01518046-00,903,0,0,48000.00,0.00,8650110510800,38135.64,900
1014117-01518046-00,903,8650110510800,0,0.00,38135.64,8650410200000,292.00,900
101413-00829221-00,213,0,0,56000.00,0.00,8650110510800,15553.04,200
101413-00952498-00,213,0,0,19000.00,0.00,8650110510800,13798.88,200
1014157-01213056-00,713,0,0,4000.00,0.00,8650110510800,753.08,700
1014161-02018315-00,310,0,0,0.00,0.00,8650410300000,56.70,300
1014161-02018315-00,310,0,0,61740.00,0.00,8650110511000,23152.50,300
1014161-02018315-00,310,8650110511000,0,0.00,23152.50,8650410200000,1496.20,300
1014207-00232090-00,713,0,0,27880.00,0.00,8650110550800,18583.84,700
1014218-02296712-00,503,0,0,0.00,0.00,8650410300000,13.96,500
1014241-01215058-00,713,0,0,48020.00,0.00,8650110510800,33079.18,700
1014288-01660874-00,213,0,0,0.00,0.00,8650410300000,50.52,200
1014288-01660874-00,213,0,0,48000.00,0.00,8650110510800,32387.69,200
1014288-01660874-00,213,8650110510800,0,0.00,32387.69,8650410200000,1297.00,200
1014288-01977358-00,213,0,0,0.00,0.00,8650410300000,19.92,200
1014288-01977358-00,213,0,0,11000.00,0.00,8650110510800,10169.54,200
1014303-01218315-00,213,0,0,21000.00,0.00,8650110510800,9723.25,200
1014438-01301304-00,213,0,0,48000.00,0.00,8650110510300,8483.08,200
1014446-01481005-00,310,0,0,3500.00,0.00,8650110510800,2695.16,300
1014486-01215474-00,310,0,0,56000.00,0.00,8650110510800,46791.65,300
1014486-01215474-00,310,8650110510800,0,0.00,46791.65,8650410200000,377.30,300
1014541-02444265-00,258,8650110510899,0,0.00,14483.81,8650410200000,565.00,250
1014541-02444265-99,258,0,0,17827.60,0.00,8650110510899,14483.81,250
1014544-01354853-00,258,0,0,56000.00,0.00,8650110510800,31194.73,250
1014544-01354853-00,258,8650110510800,0,0.00,31194.73,8650410200000,1597.00,250
1014602-01554098-00,258,0,0,14000.00,0.00,8650110510800,2847.47,250
1014612-02569233-00,713,0,0,0.00,0.00,8650410300000,48.96,700
1014644-01388338-01,902,0,0,0.00,0.00,8650410300000,23.24,900
1014644-01388338-01,903,0,0,13073.54,0.00,8650110510300,11860.10,900
1014693-01218201-00,310,0,0,15000.00,0.00,8650110510700,8369.75,300
1014776-01852074-00,725,0,0,0.00,0.00,8650410300000,201.30,700
1014784-02362038-00,804,0,0,0.00,0.00,8650410300000,10.48,800
1014784-02362038-00,804,0,0,15000.00,0.00,8650110510800,8277.62,800
1014821-01373237-00,804,0,0,10000.00,0.00,8650110510800,3941.20,800
1014862-01558850-00,804,0,0,0.00,0.00,8650410300000,4.47,800
1014862-01558850-00,804,0,0,30000.00,0.00,8650110510800,9406.78,800
1014877-01252192-00,713,0,0,41160.00,0.00,8650110511000,16050.00,700
101491-02048205-00,213,0,0,0.00,0.00,8650410300000,7.96,200
101491-02048205-00,213,0,0,61700.00,0.00,8650110510700,4056.39,200
1014950-01215923-00,213,0,0,21000.00,0.00,8650110510700,7370.96,200
1014977-01744267-00,301,0,0,0.00,0.00,8650410300000,53.84,300
1014977-01744267-00,310,0,0,56000.00,0.00,8650110510800,34490.11,300
1014986-03156338-99,213,0,0,6160.88,0.00,8650110510899,4241.75,200
1014991-02242357-00,258,0,0,0.00,0.00,8650410300000,9.75,250
1014991-02242357-00,258,0,0,7000.00,0.00,8650110510800,3978.69,250
1014993-01214818-00,713,0,0,41200.00,0.00,8650110510800,4342.11,700
1015-00372326-00,258,0,0,35400.00,0.00,8650110550800,8652.48,250
101500-00001721-00,213,0,101,3000.00,0.00,8650120530800,1837.95,200
1015019-02154463-00,903,0,0,0.00,0.00,8650410300000,6.10,900
1015019-02154463-00,903,0,0,20000.00,0.00,8650110510800,1811.61,900
1015028-01829767-00,258,0,0,0.00,0.00,8650410300000,3.14,250
1015028-01829767-00,258,0,0,31000.00,0.00,8650110510800,2315.64,250
1015033-02083323-00,713,0,0,0.00,0.00,8650410300000,484.05,700
1015215-02810243-01,213,0,0,34895.88,0.00,8650110510700,31061.85,200
101523-00001190-00,213,0,101,600.00,0.00,8650120530800,544.00,200
1015239-02114683-00,213,0,0,5000.00,0.00,8650110510700,4342.22,200
101526-00020098-00,213,0,0,2000.00,0.00,8650110530800,2000.00,200
1015297-02508628-00,804,0,0,0.00,0.00,8650410300000,18.64,800
1015297-02508628-00,804,0,0,48000.00,0.00,8650110510800,9508.19,800
101531-00041781-00,258,0,0,4200.00,0.00,8650110530800,3636.80,250
1015311-01217511-00,258,0,0,28000.00,0.00,8650110510800,3898.12,250
1015353-03091523-99,713,0,0,3659.65,0.00,8650110510399,3659.65,700
1015368-01216274-00,258,0,0,16000.00,0.00,8650110510800,11334.60,250
1015372-01215833-00,310,0,0,61740.00,0.00,8650110510800,46305.00,300
1015372-01215833-00,310,8650110510800,0,0.00,46305.00,8650410200000,487.90,300
1015433-02260216-00,310,0,0,0.00,0.00,8650410300000,46.91,300
1015433-02260216-00,310,0,0,68600.00,0.00,8650110510300,31749.59,300
1015433-02260216-00,310,8650110510300,0,0.00,31749.59,8650410200000,2797.10,300
1015457-02339176-00,213,0,0,21000.00,0.00,8650110510800,1121.58,200
1015550-01219094-00,310,0,0,56000.00,0.00,8650110511000,35269.70,300
1015550-01219094-00,310,8650110511000,0,0.00,35269.70,8650410200000,693.20,300
1015561-01981330-00,713,0,0,0.00,0.00,8650410300000,18.56,700
1015561-01981330-00,713,0,0,20500.00,0.00,8650110510800,9469.32,700
1015627-00194719-00,713,0,101,1800.00,0.00,8650120550800,1446.55,700
1015667-00206417-00,213,0,0,10000.00,0.00,8650110550800,4287.83,200
1015734-02590284-00,713,0,0,0.00,0.00,8650410300000,13.59,700
1015734-02590284-00,713,0,0,24010.00,0.00,8650110510800,5470.87,700
1015795-01843473-00,258,0,0,0.00,0.00,8650410300000,65.92,250
1015795-01843473-00,258,0,0,100000.00,0.00,8650110510700,42247.47,250
1015795-01843473-00,258,8650110510700,0,0.00,42247.47,8650410200000,1315.00,250
1015829-02797449-00,310,0,0,24000.00,0.00,8650110510800,4770.14,300
1015829-02797449-99,310,0,0,6952.07,0.00,8650110510899,6952.07,300
1015871-01438147-00,804,0,0,20000.00,0.00,8650110510800,13358.89,800
1015929-01218907-00,258,0,0,30000.00,0.00,8650110510800,7308.45,250
1015929-01453903-00,258,0,0,22300.00,0.00,8650110510800,4455.29,250
1015930-01292423-00,258,0,0,20000.00,0.00,8650110510700,1522.13,250
101597-00001198-00,213,0,101,6000.00,0.00,8650120530100,2632.42,200
1016002-01571266-00,258,0,0,0.00,0.00,8650410300000,8.56,250
1016002-01571266-00,258,0,0,17000.00,0.00,8650110510700,5481.49,250
1016007-01588887-00,258,0,0,10000.00,0.00,8650110510400,647.29,250
101605-01069907-00,713,0,0,35000.00,0.00,8650110510700,25250.88,700
101605-01069907-00,713,8650110510700,0,0.00,25250.88,8650410200000,953.00,700
1016085-00387799-00,310,0,0,56000.00,0.00,8650110550800,8216.40,300
1016097-02361997-00,713,0,0,10000.00,0.00,8650110510700,2533.80,700
1016199-01949512-00,258,0,0,0.00,0.00,8650410300000,1.84,250
1016199-01949512-00,258,0,0,12000.00,0.00,8650110510800,929.11,250
1016226-02728347-01,310,0,0,37466.99,0.00,8650110510800,34632.54,300
101628-00013365-00,213,0,101,1000.00,0.00,8650120530800,460.57,200
1016328-01391711-00,713,0,0,7000.00,0.00,8650110510800,4894.02,700
101634-00007505-00,213,0,101,1500.00,0.00,8650120530800,1070.70,200
101643-00008624-00,213,0,101,1320.00,0.00,8650120540300,999.63,200
1016441-01219480-00,310,0,0,14000.00,0.00,8650110510800,731.37,300
1016477-01421188-00,310,0,0,28000.00,0.00,8650110510800,3500.48,300
1016527-02953260-00,258,8650110510700,0,0.00,50399.12,8650410200000,238.00,250
1016527-02953260-01,258,0,0,60994.41,0.00,8650110510700,50399.12,250
1016551-02552454-00,713,0,0,41200.00,0.00,8650110510300,8385.79,700
1016551-02552454-99,713,0,0,10314.26,0.00,8650110510399,10314.26,700
101656-03178565-00,258,8650110510899,0,0.00,22884.54,8650410200000,1670.00,250
101656-03178565-01,258,0,0,90368.35,0.00,8650110510800,51582.18,250
101656-03178565-99,258,0,0,22884.54,0.00,8650110510899,22884.54,250
1016569-01486274-00,213,0,0,10000.00,0.00,8650110510800,6712.45,200
1016597-01975768-00,903,0,0,0.00,0.00,8650410300000,54.92,900
1016597-01975768-00,903,0,0,61700.00,0.00,8650110510800,28017.89,900
1016597-01975768-00,903,8650110510800,0,0.00,28017.89,8650410200000,644.00,900
1016683-01465970-00,258,0,0,35000.00,0.00,8650110510300,15273.36,250
1016683-01923470-00,258,0,0,20000.00,0.00,8650110510800,14101.12,250
1016740-01218530-00,258,0,0,15000.00,0.00,8650110510700,3707.74,250
1016750-01739581-00,205,0,0,0.00,0.00,8650410300000,14.70,200
1016750-01739581-00,213,0,0,16000.00,0.00,8650110510800,9300.60,200
1016809-01220991-00,258,0,0,20000.00,0.00,8650110510800,319.81,250
101683-00017649-00,213,0,101,1000.00,0.00,8650120560300,560.15,200
101687-00080663-00,713,0,101,3500.00,0.00,8650120540300,3182.55,700
101687-00080663-00,713,8650120540300,0,0.00,3182.55,8650410200000,199.68,700
1016910-01341302-00,213,0,0,5000.00,0.00,8650110510400,3860.27,200
1016928-01227171-00,310,0,0,48020.00,0.00,8650110510700,19997.04,300
1017012-00967561-00,213,0,0,4400.00,0.00,8650110510800,2097.74,200
101714-00123807-00,310,0,101,3000.00,0.00,8650120530100,665.59,300
1017148-01219418-00,213,0,0,7000.00,0.00,8650110510400,4311.53,200
1017200-03377791-00,213,0,0,35000.00,0.00,8650110510800,18167.97,200
1017328-02523609-01,258,0,0,26182.43,0.00,8650110510700,14287.95,250
1017335-01221440-00,258,0,0,3500.00,0.00,8650110510700,354.60,250
1017403-01221040-00,713,0,0,5000.00,0.00,8650110510400,2096.84,700
1017433-01557972-00,253,0,0,0.00,0.00,8650410300000,31.48,250
1017433-01557972-00,258,0,0,70000.00,0.00,8650110510800,6745.78,250
1017503-00082232-00,504,0,0,2500.00,0.00,8650110550800,799.19,500
1017558-01220338-00,903,0,0,50000.00,0.00,8650110510700,19732.25,900
1017571-01220356-00,258,0,0,50000.00,0.00,8650110510700,16123.04,250
1017594-02859648-00,603,0,0,0.00,0.00,8650410300000,44.91,600
1017594-02859648-00,606,0,0,21000.00,0.00,8650110510700,12602.73,600
1017636-01220448-00,258,0,0,15000.00,0.00,8650110510700,8652.77,250
1017642-01224978-00,213,0,0,35000.00,0.00,8650110510800,18297.10,200
1017686-01501814-00,258,0,0,38000.00,0.00,8650110510800,1769.73,250
1017700-00819931-00,213,0,0,4000.00,0.00,8650110510800,775.30,200
1017758-01221651-01,901,0,0,0.00,0.00,8650410300000,19.80,900
1017758-01221651-01,903,0,0,20306.86,0.00,8650110510800,12696.84,900
1017894-01241108-01,902,0,0,0.00,0.00,8650410300000,28.04,900
1017894-01241108-01,903,0,0,33575.41,0.00,8650110510800,17963.74,900
1017920-01783412-00,258,0,0,6500.00,0.00,8650110510700,567.26,250
1017972-01223327-00,310,0,0,20580.00,0.00,8650110510700,14667.39,300
1017994-01221551-00,310,0,0,20580.00,0.00,8650110510800,3135.57,300
1018027-02536287-00,258,0,0,62000.00,0.00,8650110510800,38685.24,250
1018027-02536287-00,258,8650110510800,0,0.00,38685.24,8650410200000,2827.90,250
